donor_id,block_id,dataset_id
https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_22$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_22$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_22
https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_23$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_23$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31737_12_23
https://doi.org/10.1038/s41586-023-06298-9#8_31737_6_18$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31737_6_18$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31737_6_18
https://doi.org/10.1038/s41586-023-06298-9#8_31738_6_17$TEMP_DONOR,https://doi.org/10.1038/s41586-023-06298-9#8_31738_6_17$TEMP_BLOCK,https://doi.org/10.1038/s41586-023-06298-9#8_31738_6_17
https://doi.org/10.6084/m9.figshare.29669540.v4#P2-13$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669540.v4#P2-13$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669540.v4#P2-13
https://doi.org/10.6084/m9.figshare.29669573.v2#P2-19$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669573.v2#P2-19$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669573.v2#P2-19
https://doi.org/10.6084/m9.figshare.29661272.v4#P2-4AD$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29661272.v4#P2-4AD$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29661272.v4#P2-4AD
https://doi.org/10.6084/m9.figshare.29661308.v2#P2-7A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29661308.v2#P2-7A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29661308.v2#P2-7A
https://doi.org/10.6084/m9.figshare.29669726.v1#P3-13A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669726.v1#P3-13A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669726.v1#P3-13A
https://doi.org/10.6084/m9.figshare.29669618.v1#P3-3A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669618.v1#P3-3A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669618.v1#P3-3A
https://doi.org/10.6084/m9.figshare.29669648.v1#P3-7A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669648.v1#P3-7A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669648.v1#P3-7A
https://doi.org/10.6084/m9.figshare.29669675.v1#P3-9A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669675.v1#P3-9A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669675.v1#P3-9A
https://doi.org/10.6084/m9.figshare.29669861.v1#P4-12A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669861.v1#P4-12A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669861.v1#P4-12A
https://doi.org/10.6084/m9.figshare.29669882.v2#P4-22$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669882.v2#P4-22$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669882.v2#P4-22
https://doi.org/10.6084/m9.figshare.29669789.v3#P4-3A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669789.v3#P4-3A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669789.v3#P4-3A
https://doi.org/10.6084/m9.figshare.29669831.v1#P4-6A$TEMP_DONOR,https://doi.org/10.6084/m9.figshare.29669831.v1#P4-6A$TEMP_BLOCK,https://doi.org/10.6084/m9.figshare.29669831.v1#P4-6A
https://entity.api.hubmapconsortium.org/entities/060dfa0fdf2b840864f62d2cd1a7a456$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/060dfa0fdf2b840864f62d2cd1a7a456$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/060dfa0fdf2b840864f62d2cd1a7a456
https://entity.api.hubmapconsortium.org/entities/ce30489adeb0c18b028055b8b60707ca$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/ce30489adeb0c18b028055b8b60707ca$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/ce30489adeb0c18b028055b8b60707ca
https://entity.api.hubmapconsortium.org/entities/fa238ec2a83302fb4af92442c3683a23$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/fa238ec2a83302fb4af92442c3683a23$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/fa238ec2a83302fb4af92442c3683a23
https://entity.api.hubmapconsortium.org/entities/72b0dc83701c045d954b457baed40697$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/72b0dc83701c045d954b457baed40697$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/72b0dc83701c045d954b457baed40697
https://entity.api.hubmapconsortium.org/entities/59f249caa2fe225f030205c2abd86051$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/59f249caa2fe225f030205c2abd86051$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/59f249caa2fe225f030205c2abd86051
https://entity.api.hubmapconsortium.org/entities/0ca0721ae67b78b5eed7c0ef20dc6ac1$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/0ca0721ae67b78b5eed7c0ef20dc6ac1$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/0ca0721ae67b78b5eed7c0ef20dc6ac1
https://entity.api.hubmapconsortium.org/entities/65e850415322baad58626e3a228478dc$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/65e850415322baad58626e3a228478dc$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/65e850415322baad58626e3a228478dc
https://entity.api.hubmapconsortium.org/entities/215f1050fc286dcc579edfd9c2494de1$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/215f1050fc286dcc579edfd9c2494de1$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/215f1050fc286dcc579edfd9c2494de1
https://entity.api.hubmapconsortium.org/entities/6c75548f017fe5891f2ddc91566565f0$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/6c75548f017fe5891f2ddc91566565f0$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/6c75548f017fe5891f2ddc91566565f0
https://entity.api.hubmapconsortium.org/entities/ec85791b4b73e76bf32bb40bad60fb50$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/ec85791b4b73e76bf32bb40bad60fb50$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/ec85791b4b73e76bf32bb40bad60fb50
https://doi.org/10.1101/2023.11.10.566670#phenotypes_invasive_margin$TEMP_DONOR,https://doi.org/10.1101/2023.11.10.566670#phenotypes_invasive_margin$TEMP_BLOCK,https://doi.org/10.1101/2023.11.10.566670#phenotypes_invasive_margin
https://doi.org/10.1101/2023.11.10.566670#phenotypes_melanoma_in_situ$TEMP_DONOR,https://doi.org/10.1101/2023.11.10.566670#phenotypes_melanoma_in_situ$TEMP_BLOCK,https://doi.org/10.1101/2023.11.10.566670#phenotypes_melanoma_in_situ
https://entity.api.hubmapconsortium.org/entities/2b57ac6fea7aa96d26d2685a297a4e7a$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/2b57ac6fea7aa96d26d2685a297a4e7a$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/2b57ac6fea7aa96d26d2685a297a4e7a
https://entity.api.hubmapconsortium.org/entities/00d1a3623dac388773bc7780fcb42797$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/00d1a3623dac388773bc7780fcb42797$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/00d1a3623dac388773bc7780fcb42797
https://entity.api.hubmapconsortium.org/entities/654418415bed5ecb9596b17a0320a2c6$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/654418415bed5ecb9596b17a0320a2c6$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/654418415bed5ecb9596b17a0320a2c6
https://entity.api.hubmapconsortium.org/entities/3de2804ec3219228758dba8382d33423$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/3de2804ec3219228758dba8382d33423$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/3de2804ec3219228758dba8382d33423
https://entity.api.hubmapconsortium.org/entities/1393ff7729eff13cd2f4d5d58af96fdb$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/1393ff7729eff13cd2f4d5d58af96fdb$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/1393ff7729eff13cd2f4d5d58af96fdb
https://entity.api.hubmapconsortium.org/entities/d73a864f5ad6bdffdf148f43423e2a01$TEMP_DONOR,https://entity.api.hubmapconsortium.org/entities/d73a864f5ad6bdffdf148f43423e2a01$TEMP_BLOCK,https://entity.api.hubmapconsortium.org/entities/d73a864f5ad6bdffdf148f43423e2a01
https://doi.org/10.1038/s41592-022-01651-8#tonsil$TEMP_DONOR,https://doi.org/10.1038/s41592-022-01651-8#tonsil$TEMP_BLOCK,https://doi.org/10.1038/s41592-022-01651-8#tonsil
